user_id,ip,salario,montomaximo,Entidadtarjeta,historialtransaccion,tipodecomercio,montoTransacción,country_transaction,Fraud
1884,39.240.5.255,46858,4686,Barlcays,12,Fashion,5.0,China,0
1884,13.83.23.195,46858,4686,Barlcays,13,Subscription,91.0,Russia,0
1885,218.123.250.29,45511,4551,Monzo,1,Food,16.0,United Kingdom,0
1885,79.154.101.12,45511,4551,Monzo,2,Subscription,26.0,United Kingdom,0
1885,143.64.171.227,45511,4551,Monzo,3,Children,28.0,United Kingdom,0
1885,102.46.83.99,45511,4551,Monzo,4,Products,28.0,USA,0
1885,69.185.185.75,45511,4551,Monzo,5,Fashion,64.0,United Kingdom,0
1885,174.214.110.202,45511,4551,Monzo,6,Restaurant,241.0,United Kingdom,0
1885,107.108.83.197,45511,4551,Monzo,7,Fashion,22.0,United Kingdom,0
1885,49.90.54.33,45511,4551,Monzo,8,Fashion,30.0,United Kingdom,0
1885,134.23.6.87,45511,4551,Monzo,9,Fashion,224.0,India,0
1885,34.191.117.79,45511,4551,Monzo,10,Children,30.0,United Kingdom,0
1886,116.73.103.251,33812,3381,RBS,1,Children,174.0,India,0
1886,197.199.114.99,33812,3381,RBS,2,Gaming,372.0,China,0
1886,65.211.8.225,33812,3381,RBS,3,Restaurant,24.0,United Kingdom,0
1886,141.132.164.76,33812,3381,RBS,4,Children,6.0,United Kingdom,0
1886,128.0.69.160,33812,3381,RBS,5,Subscription,237.0,United Kingdom,0
1886,126.61.64.198,33812,3381,RBS,6,Fashion,17.0,Russia,0
1886,55.112.205.249,33812,3381,RBS,7,Gaming,219.0,Russia,0
1886,46.48.61.189,33812,3381,RBS,8,Services,106.0,China,0
1886,39.159.90.236,33812,3381,RBS,9,Food,139.0,United Kingdom,0
1886,100.192.251.62,33812,3381,RBS,10,Subscription,12.0,United Kingdom,0
1886,81.52.252.148,33812,3381,RBS,11,Food,5.0,United Kingdom,0
1886,61.114.10.98,33812,3381,RBS,12,Subscription,16.0,USA,0
1886,202.187.220.173,33812,3381,RBS,13,Subscription,14.0,United Kingdom,0
1886,112.69.121.255,33812,3381,RBS,14,Gaming,10.0,United Kingdom,0
1886,163.24.184.156,33812,3381,RBS,15,Electronics,30.0,United Kingdom,0
1886,18.121.118.62,33812,3381,RBS,16,Gaming,166.0,United Kingdom,0
1886,182.205.54.155,33812,3381,RBS,17,Gaming,284.0,United Kingdom,0
1886,151.72.151.140,33812,3381,RBS,18,Restaurant,34.0,United Kingdom,0
1886,30.115.63.67,33812,3381,RBS,19,Restaurant,13.0,United Kingdom,0
1887,178.192.169.44,49537,4954,Halifax,1,Gaming,26.0,India,0
1887,145.231.153.108,49537,4954,Halifax,2,Electronics,8.0,United Kingdom,0
1887,219.41.143.208,49537,4954,Halifax,3,Children,18.0,United Kingdom,0
1887,117.59.105.193,49537,4954,Halifax,4,Gaming,105.0,United Kingdom,0
1887,73.60.163.211,49537,4954,Halifax,5,Products,116.0,United Kingdom,0
1887,123.214.137.222,49537,4954,Halifax,6,Entertainment,17.0,China,0
1887,159.126.98.232,49537,4954,Halifax,7,Food,25.0,Russia,0
1888,94.122.52.153,47118,4712,Lloyds,1,Products,375.0,United Kingdom,0
1888,4.133.14.49,47118,4712,Lloyds,2,Electronics,356.0,United Kingdom,0
1888,99.57.184.172,47118,4712,Lloyds,3,Electronics,29.0,USA,0
1888,77.220.154.99,47118,4712,Lloyds,4,Fashion,23.0,USA,0
1888,124.87.31.143,47118,4712,Lloyds,5,Food,215.0,United Kingdom,0
1889,68.197.207.181,53252,5325,Barclays,1,Electronics,262.0,United Kingdom,0
1889,64.93.236.153,53252,5325,Barclays,2,Fashion,26.0,United Kingdom,0
1890,9.3.185.162,56708,5671,Barclays,1,Entertainment,43.0,United Kingdom,0
1890,19.151.216.96,56708,5671,Barclays,2,Children,58.0,Russia,0
1890,148.106.16.128,56708,5671,Barclays,3,Children,26.0,United Kingdom,0
1890,72.45.58.103,56708,5671,Barclays,4,Fashion,17.0,China,0
1890,184.33.74.9,56708,5671,Barclays,5,Food,70.0,United Kingdom,0
1890,117.237.186.26,56708,5671,Barclays,6,Children,21.0,USA,0
1890,181.162.164.71,56708,5671,Barclays,7,Electronics,108.0,United Kingdom,0
1890,223.214.29.180,56708,5671,Barclays,8,Food,181.0,United Kingdom,0
1890,183.180.178.19,56708,5671,Barclays,9,Food,26.0,United Kingdom,0
1890,209.46.179.87,56708,5671,Barclays,10,Gaming,147.0,China,0
1890,214.90.171.205,56708,5671,Barclays,11,Food,30.0,United Kingdom,0
1891,50.153.231.146,26608,2661,Barclays,1,Electronics,23.0,United Kingdom,0
1891,68.90.145.27,26608,2661,Barclays,2,Electronics,21.0,United Kingdom,0
1891,30.159.227.178,26608,2661,Barclays,3,Electronics,55.0,United Kingdom,0
1891,68.193.95.31,26608,2661,Barclays,4,Services,5.0,United Kingdom,0
1891,145.67.176.206,26608,2661,Barclays,5,Subscription,119.0,USA,0
1891,179.185.250.86,26608,2661,Barclays,6,Electronics,224.0,United Kingdom,0
1891,42.25.121.113,26608,2661,Barclays,7,Subscription,113.0,United Kingdom,0
1891,142.192.167.249,26608,2661,Barclays,8,Fashion,26.0,Russia,0
1891,185.131.91.118,26608,2661,Barclays,9,Gaming,324.0,United Kingdom,0
1891,24.71.117.241,26608,2661,Barclays,10,Electronics,8.0,United Kingdom,0
1892,81.35.240.148,43234,4323,Barclays,1,Products,265.0,United Kingdom,0
1892,216.140.32.170,43234,4323,Barclays,2,Children,228.0,United Kingdom,0
1892,29.154.44.114,43234,4323,Barclays,3,Entertainment,398.0,United Kingdom,0
1892,65.68.225.79,43234,4323,Barclays,4,Gaming,218.0,United Kingdom,0
1892,41.62.229.62,43234,4323,Barclays,5,Electronics,163.0,China,0
1892,182.112.47.55,43234,4323,Barclays,6,Electronics,39.0,United Kingdom,0
1892,120.11.207.121,43234,4323,Barclays,7,Electronics,21.0,United Kingdom,0
1892,40.245.20.110,43234,4323,Barclays,8,Services,219.0,USA,0
1892,155.76.217.129,43234,4323,Barclays,9,Subscription,14.0,United Kingdom,0
1893,96.10.31.212,25329,2533,Lloyds,1,Food,6.0,USA,0
1893,86.18.232.30,25329,2533,Lloyds,2,Food,348.0,United Kingdom,0
1893,95.18.116.106,25329,2533,Lloyds,3,Restaurant,101.0,China,0
1893,154.41.138.115,25329,2533,Lloyds,4,Entertainment,26.0,United Kingdom,0
1893,28.69.247.41,25329,2533,Lloyds,5,Electronics,11.0,Russia,0
1893,210.170.220.189,25329,2533,Lloyds,6,Fashion,153.0,United Kingdom,0
1893,141.252.161.81,25329,2533,Lloyds,7,Services,33.0,United Kingdom,0
1893,20.21.194.47,25329,2533,Lloyds,8,Fashion,14.0,United Kingdom,0
1893,65.148.71.128,25329,2533,Lloyds,9,Food,132.0,India,0
1893,186.34.109.16,25329,2533,Lloyds,10,Products,189.0,United Kingdom,0
1893,128.2.98.73,25329,2533,Lloyds,11,Food,301.0,Russia,0
1894,12.8.58.217,30544,3054,Halifax,1,Electronics,28.0,United Kingdom,0
1894,158.83.85.254,30544,3054,Halifax,2,Food,23.0,Russia,0
1894,10.140.102.178,30544,3054,Halifax,3,Restaurant,160.0,United Kingdom,0
1894,151.108.69.4,30544,3054,Halifax,4,Subscription,27.0,United Kingdom,0
1894,129.43.61.171,30544,3054,Halifax,5,Products,214.0,United Kingdom,0
1894,213.134.88.190,30544,3054,Halifax,6,Children,112.0,China,0
1894,25.60.18.123,30544,3054,Halifax,7,Products,15.0,China,0
1894,204.204.179.191,30544,3054,Halifax,8,Entertainment,162.0,United Kingdom,0
1894,172.44.224.69,30544,3054,Halifax,9,Subscription,17.0,United Kingdom,0
1894,112.233.225.88,30544,3054,Halifax,10,Services,22.0,USA,0
1894,134.109.226.17,30544,3054,Halifax,11,Services,24.0,United Kingdom,0
1894,169.75.126.201,30544,3054,Halifax,12,Entertainment,394.0,United Kingdom,0
1895,155.231.24.46,22652,2265,RBS,1,Fashion,24.0,USA,0
1895,46.240.137.97,22652,2265,RBS,2,Fashion,30.0,United Kingdom,0
1895,16.98.245.248,22652,2265,RBS,3,Subscription,199.0,United Kingdom,0
1895,143.83.88.24,22652,2265,RBS,4,Subscription,322.0,China,0
1895,122.112.206.169,22652,2265,RBS,5,Gaming,22.0,United Kingdom,0
1895,99.97.80.111,22652,2265,RBS,6,Restaurant,54.0,United Kingdom,0
1895,45.219.234.202,22652,2265,RBS,7,Gaming,19.0,United Kingdom,0
1895,148.164.60.111,22652,2265,RBS,8,Electronics,18.0,United Kingdom,0
1895,199.253.158.232,22652,2265,RBS,9,Gaming,278.0,United Kingdom,0
1896,206.2.155.91,45717,4572,Monzo,1,Gaming,384.0,United Kingdom,0
1896,7.18.183.206,45717,4572,Monzo,2,Electronics,209.0,United Kingdom,0
1896,149.51.235.29,45717,4572,Monzo,3,Gaming,154.0,United Kingdom,0
1896,96.113.93.243,45717,4572,Monzo,4,Products,10.0,United Kingdom,0
1896,104.46.200.175,45717,4572,Monzo,5,Children,10.0,United Kingdom,0
1896,186.237.105.174,45717,4572,Monzo,6,Services,8.0,United Kingdom,0
1896,221.161.183.183,45717,4572,Monzo,7,Products,15.0,United Kingdom,0
1896,178.54.16.58,45717,4572,Monzo,8,Services,332.0,United Kingdom,0
1896,202.236.15.228,45717,4572,Monzo,9,Fashion,21.0,United Kingdom,0
1896,178.118.254.73,45717,4572,Monzo,10,Subscription,82.0,United Kingdom,0
1896,122.125.8.87,45717,4572,Monzo,11,Subscription,325.0,United Kingdom,0
1896,39.14.37.17,45717,4572,Monzo,12,Services,16.0,United Kingdom,0
1896,16.133.164.29,45717,4572,Monzo,13,Children,10.0,United Kingdom,0
1896,95.155.121.24,45717,4572,Monzo,14,Electronics,22.0,USA,0
1897,197.109.240.254,27772,2777,Metro,1,Food,97.0,United Kingdom,0
1897,66.66.186.215,27772,2777,Metro,2,Fashion,280.0,United Kingdom,0
1897,44.63.90.101,27772,2777,Metro,3,Products,169.0,United Kingdom,0
1897,63.38.250.99,27772,2777,Metro,4,Children,10.0,USA,0
1897,138.165.220.17,27772,2777,Metro,5,Children,344.0,United Kingdom,0
1897,149.225.151.34,27772,2777,Metro,6,Restaurant,23.0,United Kingdom,0
1897,125.149.122.250,27772,2777,Metro,7,Entertainment,6.0,USA,0
1897,96.183.22.83,27772,2777,Metro,8,Entertainment,117.0,United Kingdom,0
1897,143.141.39.129,27772,2777,Metro,9,Food,215.0,United Kingdom,0
1897,199.120.54.227,27772,2777,Metro,10,Electronics,89.0,United Kingdom,0
1898,16.251.206.44,34145,3414,Barclays,1,Children,22.0,United Kingdom,0
1898,13.21.80.3,34145,3414,Barclays,2,Restaurant,50.0,USA,0
1898,217.64.197.96,34145,3414,Barclays,3,Subscription,16.0,United Kingdom,0
1898,206.162.233.123,34145,3414,Barclays,4,Subscription,347.0,United Kingdom,0
1898,72.165.36.151,34145,3414,Barclays,5,Fashion,400.0,United Kingdom,0
1898,47.63.11.213,34145,3414,Barclays,6,Food,6.0,USA,0
1898,112.134.78.71,34145,3414,Barclays,7,Subscription,29.0,United Kingdom,1
1898,56.155.140.121,34145,3414,Barclays,8,Fashion,9.0,United Kingdom,0
1898,209.18.111.215,34145,3414,Barclays,9,Products,19.0,United Kingdom,0
1898,201.27.205.197,34145,3414,Barclays,10,Gaming,21.0,India,0
1898,35.25.183.39,34145,3414,Barclays,11,Subscription,349.0,United Kingdom,0
1898,186.164.71.100,34145,3414,Barclays,12,Subscription,21.0,India,0
1899,64.159.82.239,26508,2651,Metro,1,Products,26.0,United Kingdom,0
1899,19.152.78.133,26508,2651,Metro,2,Electronics,24.0,United Kingdom,0
1899,187.111.20.183,26508,2651,Metro,3,Gaming,373.0,USA,0
1899,27.108.137.57,26508,2651,Metro,4,Electronics,219.0,United Kingdom,0
1899,103.46.172.163,26508,2651,Metro,5,Children,11.0,USA,0
1899,76.222.11.56,26508,2651,Metro,6,Children,13.0,United Kingdom,0
1899,21.48.27.199,26508,2651,Metro,7,Services,230.0,India,0
1899,207.9.23.249,26508,2651,Metro,8,Fashion,37.0,United Kingdom,0
1899,123.179.106.216,26508,2651,Metro,9,Gaming,10.0,United Kingdom,0
1900,108.228.81.123,25203,2520,Metro,1,Services,10.0,United Kingdom,0
1900,204.232.192.81,25203,2520,Metro,2,Products,141.0,United Kingdom,0
1900,203.229.162.104,25203,2520,Metro,3,Gaming,114.0,United Kingdom,0
1900,188.20.153.245,25203,2520,Metro,4,Gaming,5.0,USA,0
1900,21.229.199.72,25203,2520,Metro,5,Products,25.0,United Kingdom,0
1900,16.249.33.94,25203,2520,Metro,6,Products,14.0,United Kingdom,0
1900,93.33.220.150,25203,2520,Metro,7,Services,26.0,United Kingdom,0
1900,135.138.254.115,25203,2520,Metro,8,Restaurant,30.0,China,0
1900,180.93.152.220,25203,2520,Metro,9,Services,15.0,United Kingdom,0
1900,7.194.181.186,25203,2520,Metro,10,Entertainment,87.0,United Kingdom,0
1901,125.181.129.246,31100,3110,Barclays,1,Fashion,24.0,United Kingdom,0
1901,67.128.132.75,31100,3110,Barclays,2,Electronics,14.0,United Kingdom,0
1901,151.36.167.11,31100,3110,Barclays,3,Subscription,294.0,United Kingdom,0
1902,30.23.196.69,43068,4307,Halifax,1,Products,26.0,Russia,0
1902,129.254.47.43,43068,4307,Halifax,2,Gaming,276.0,United Kingdom,0
1902,183.115.30.50,43068,4307,Halifax,3,Products,7.0,United Kingdom,0
1902,4.167.241.93,43068,4307,Halifax,4,Products,10.0,United Kingdom,0
1902,180.166.24.197,43068,4307,Halifax,5,Entertainment,374.0,China,0
1902,166.104.34.119,43068,4307,Halifax,6,Fashion,8.0,United Kingdom,0
1902,18.70.77.138,43068,4307,Halifax,7,Electronics,7.0,USA,0
1902,25.24.119.233,43068,4307,Halifax,8,Food,233.0,China,0
1902,102.145.227.130,43068,4307,Halifax,9,Gaming,235.0,United Kingdom,0
1902,201.175.175.245,43068,4307,Halifax,10,Subscription,268.0,United Kingdom,0
1902,112.29.95.79,43068,4307,Halifax,11,Entertainment,28.0,United Kingdom,0
1902,155.34.136.27,43068,4307,Halifax,12,Electronics,5.0,China,0
1902,94.172.96.148,43068,4307,Halifax,13,Food,21.0,United Kingdom,0
1902,153.179.112.73,43068,4307,Halifax,14,Electronics,7.0,United Kingdom,0
1903,201.155.45.228,30966,3097,Barclays,1,Children,389.0,United Kingdom,0
1903,41.249.56.28,30966,3097,Barclays,2,Products,30.0,United Kingdom,0
1903,63.8.149.54,30966,3097,Barclays,3,Food,25.0,Russia,0
1903,4.87.179.113,30966,3097,Barclays,4,Products,7.0,United Kingdom,0
1903,156.164.111.161,30966,3097,Barclays,5,Products,367.0,United Kingdom,0
1903,58.127.218.213,30966,3097,Barclays,6,Gaming,49.0,United Kingdom,0
1903,3.116.183.208,30966,3097,Barclays,7,Services,22.0,United Kingdom,0
1903,163.59.151.230,30966,3097,Barclays,8,Fashion,30.0,Russia,0
1903,43.233.67.185,30966,3097,Barclays,9,Services,18.0,United Kingdom,0
1903,163.103.221.57,30966,3097,Barclays,10,Subscription,71.0,United Kingdom,0
1903,145.158.215.0,30966,3097,Barclays,11,Products,19.0,USA,0
1903,45.103.77.35,30966,3097,Barclays,12,Entertainment,280.0,United Kingdom,0
1903,216.8.145.34,30966,3097,Barclays,13,Fashion,56.0,United Kingdom,0
1904,170.55.215.37,47494,4749,Halifax,1,Children,350.0,United Kingdom,0
1904,53.31.33.46,47494,4749,Halifax,2,Subscription,8.0,United Kingdom,0
1904,66.154.11.9,47494,4749,Halifax,3,Entertainment,9.0,United Kingdom,0
1904,86.227.163.241,47494,4749,Halifax,4,Subscription,98.0,United Kingdom,0
1904,12.2.53.66,47494,4749,Halifax,5,Products,24.0,United Kingdom,0
1905,156.192.101.238,13743,1374,Barlcays,1,Fashion,122.0,United Kingdom,0
1905,168.248.53.188,13743,1374,Barlcays,2,Gaming,325.0,United Kingdom,0
1905,212.67.92.108,13743,1374,Barlcays,3,Restaurant,20.0,Russia,0
1905,90.184.248.95,13743,1374,Barlcays,4,Restaurant,303.0,Russia,0
1905,209.246.20.160,13743,1374,Barlcays,5,Children,28.0,United Kingdom,0
1905,93.19.22.192,13743,1374,Barlcays,6,Gaming,365.0,United Kingdom,0
1905,104.31.192.128,13743,1374,Barlcays,7,Food,301.0,United Kingdom,0
1905,156.6.250.22,13743,1374,Barlcays,8,Services,351.0,United Kingdom,0
1906,8.202.127.165,35358,3536,Barclays,1,Services,160.0,USA,0
1906,152.29.138.130,35358,3536,Barclays,2,Products,366.0,United Kingdom,0
1906,155.8.213.243,35358,3536,Barclays,3,Restaurant,7.0,United Kingdom,0
1906,219.236.4.245,35358,3536,Barclays,4,Fashion,28.0,United Kingdom,0
1906,189.252.232.65,35358,3536,Barclays,5,Children,20.0,United Kingdom,0
1906,165.234.157.172,35358,3536,Barclays,6,Children,100.0,USA,0
1906,121.105.105.69,35358,3536,Barclays,7,Services,15.0,United Kingdom,0
1906,53.145.160.110,35358,3536,Barclays,8,Restaurant,30.0,United Kingdom,0
1906,144.69.156.125,35358,3536,Barclays,9,Fashion,23.0,United Kingdom,0
1906,93.37.70.60,35358,3536,Barclays,10,Subscription,28.0,United Kingdom,0
1906,7.87.28.226,35358,3536,Barclays,11,Restaurant,27.0,United Kingdom,0
1906,42.197.35.56,35358,3536,Barclays,12,Entertainment,28.0,United Kingdom,0
1906,59.131.169.175,35358,3536,Barclays,13,Services,198.0,China,0
1906,48.80.183.47,35358,3536,Barclays,14,Food,379.0,USA,0
1906,216.108.92.58,35358,3536,Barclays,15,Entertainment,162.0,China,0
1907,144.247.234.77,18655,1866,Barlcays,1,Food,10.0,United Kingdom,0
1907,59.130.59.120,18655,1866,Barlcays,2,Children,184.0,USA,0
1907,43.252.236.117,18655,1866,Barlcays,3,Restaurant,16.0,China,0
1907,140.224.186.219,18655,1866,Barlcays,4,Products,13.0,United Kingdom,0
1907,36.250.8.216,18655,1866,Barlcays,5,Children,9.0,United Kingdom,0
1907,42.244.167.79,18655,1866,Barlcays,6,Fashion,12.0,India,0
1907,76.221.41.145,18655,1866,Barlcays,7,Gaming,4931.64,Russia,1
1907,79.92.84.50,18655,1866,Barlcays,8,Restaurant,199.0,United Kingdom,0
1907,175.58.150.7,18655,1866,Barlcays,9,Subscription,396.0,United Kingdom,0
1907,115.76.97.43,18655,1866,Barlcays,10,Entertainment,45.0,United Kingdom,0
1907,151.70.110.246,18655,1866,Barlcays,11,Entertainment,11.0,United Kingdom,0
1907,151.220.188.184,18655,1866,Barlcays,12,Services,29.0,Russia,0
1907,168.78.250.84,18655,1866,Barlcays,13,Restaurant,191.0,United Kingdom,0
1907,47.115.141.17,18655,1866,Barlcays,14,Children,212.0,United Kingdom,0
1907,48.44.73.180,18655,1866,Barlcays,15,Entertainment,125.0,United Kingdom,0
1907,14.153.3.156,18655,1866,Barlcays,16,Children,251.0,India,0
1907,140.111.51.22,18655,1866,Barlcays,17,Electronics,13.0,United Kingdom,0
1908,201.170.145.51,14486,1449,Halifax,1,Gaming,24.0,United Kingdom,0
1908,98.6.83.249,14486,1449,Halifax,2,Subscription,14.0,India,0
1908,206.189.160.141,14486,1449,Halifax,3,Products,21.0,USA,0
1908,134.200.7.224,14486,1449,Halifax,4,Entertainment,297.0,United Kingdom,0
1908,215.227.48.141,14486,1449,Halifax,5,Electronics,337.0,United Kingdom,0
1908,145.169.101.49,14486,1449,Halifax,6,Children,96.0,United Kingdom,0
1908,164.183.193.91,14486,1449,Halifax,7,Fashion,27.0,United Kingdom,0
1908,55.231.193.210,14486,1449,Halifax,8,Fashion,17.0,United Kingdom,0
1908,111.129.223.59,14486,1449,Halifax,9,Children,16.0,United Kingdom,0
1908,54.86.91.42,14486,1449,Halifax,10,Food,332.0,United Kingdom,0
1908,72.141.24.105,14486,1449,Halifax,11,Children,388.0,China,0
1908,102.60.227.151,14486,1449,Halifax,12,Subscription,88.0,United Kingdom,0
1908,166.28.157.98,14486,1449,Halifax,13,Food,18.0,United Kingdom,0
1908,140.155.193.7,14486,1449,Halifax,14,Products,12.0,United Kingdom,0
1909,110.226.168.116,32975,3298,Lloyds,1,Entertainment,26.0,United Kingdom,0
1909,95.82.245.62,32975,3298,Lloyds,2,Gaming,20.0,United Kingdom,0
1909,26.251.243.15,32975,3298,Lloyds,3,Subscription,104.0,United Kingdom,0
1909,55.247.223.146,32975,3298,Lloyds,4,Restaurant,295.0,United Kingdom,0
1909,167.205.57.109,32975,3298,Lloyds,5,Restaurant,7.0,India,0
1909,2.138.111.0,32975,3298,Lloyds,6,Products,23.0,United Kingdom,0
1909,20.127.53.27,32975,3298,Lloyds,7,Electronics,27.0,United Kingdom,0
1909,154.69.56.130,32975,3298,Lloyds,8,Food,6.0,USA,0
1909,188.253.48.52,32975,3298,Lloyds,9,Fashion,8.0,United Kingdom,0
1909,212.70.118.102,32975,3298,Lloyds,10,Children,27.0,United Kingdom,0
1910,57.62.149.41,39004,3900,Barlcays,1,Food,27.0,China,0
1910,85.16.202.123,39004,3900,Barlcays,2,Food,109.0,USA,0
1910,30.64.174.215,39004,3900,Barlcays,3,Entertainment,108.0,United Kingdom,0
1910,28.50.60.31,39004,3900,Barlcays,4,Fashion,7.0,United Kingdom,0
1910,194.81.87.70,39004,3900,Barlcays,5,Subscription,312.0,United Kingdom,0
1910,159.138.43.190,39004,3900,Barlcays,6,Food,26.0,Russia,0
1910,203.192.232.70,39004,3900,Barlcays,7,Entertainment,122.0,United Kingdom,0
1910,54.113.58.37,39004,3900,Barlcays,8,Food,26.0,United Kingdom,0
1910,13.240.136.15,39004,3900,Barlcays,9,Subscription,85.0,Russia,0
1910,195.120.142.11,39004,3900,Barlcays,10,Services,297.0,United Kingdom,0
1911,166.29.185.214,42647,4265,Lloyds,1,Restaurant,15.0,United Kingdom,0
1911,2.66.88.213,42647,4265,Lloyds,2,Products,102.0,United Kingdom,0
1911,1.237.103.144,42647,4265,Lloyds,3,Electronics,25.0,United Kingdom,0
1911,68.8.231.211,42647,4265,Lloyds,4,Entertainment,68.0,United Kingdom,0
1911,64.183.1.99,42647,4265,Lloyds,5,Electronics,245.0,United Kingdom,0
1911,176.109.84.78,42647,4265,Lloyds,6,Restaurant,53.0,United Kingdom,0
1911,56.115.112.133,42647,4265,Lloyds,7,Entertainment,168.0,United Kingdom,0
1911,112.163.11.238,42647,4265,Lloyds,8,Subscription,325.0,China,0
1911,147.223.54.7,42647,4265,Lloyds,9,Restaurant,191.0,United Kingdom,0
1912,174.137.5.81,35983,3598,Barclays,1,Subscription,326.0,United Kingdom,0
1912,101.151.9.198,35983,3598,Barclays,2,Food,89.0,United Kingdom,0
1912,10.61.224.225,35983,3598,Barclays,3,Gaming,74.0,United Kingdom,0
1912,111.0.159.213,35983,3598,Barclays,4,Children,324.0,United Kingdom,0
1912,72.96.18.57,35983,3598,Barclays,5,Entertainment,11884.26,United Kingdom,1
1912,104.172.68.210,35983,3598,Barclays,6,Entertainment,22.0,United Kingdom,0
1912,78.150.61.49,35983,3598,Barclays,7,Restaurant,23.0,United Kingdom,0
1912,20.6.216.78,35983,3598,Barclays,8,Entertainment,356.0,United Kingdom,0
1912,222.56.164.222,35983,3598,Barclays,9,Products,309.0,United Kingdom,0
1912,124.36.123.19,35983,3598,Barclays,10,Electronics,19.0,United Kingdom,0
1913,12.199.217.181,64170,6417,Barclays,1,Products,29.0,United Kingdom,0
1913,187.104.11.141,64170,6417,Barclays,2,Gaming,313.0,USA,0
1913,211.3.17.35,64170,6417,Barclays,3,Children,148.0,United Kingdom,0
1913,26.30.171.172,64170,6417,Barclays,4,Subscription,256.0,United Kingdom,0
1913,67.49.159.133,64170,6417,Barclays,5,Subscription,200.0,United Kingdom,0
1913,64.120.27.69,64170,6417,Barclays,6,Subscription,219.0,India,0
1913,41.242.219.135,64170,6417,Barclays,7,Children,398.0,United Kingdom,0
1913,200.27.202.27,64170,6417,Barclays,8,Children,19.0,United Kingdom,0
1914,108.34.226.182,27951,2795,HSBC,1,Entertainment,59.0,United Kingdom,0
1914,179.163.143.193,27951,2795,HSBC,2,Restaurant,26.0,United Kingdom,0
1914,179.129.249.85,27951,2795,HSBC,3,Food,12.0,United Kingdom,0
1914,24.249.18.175,27951,2795,HSBC,4,Subscription,220.0,United Kingdom,0
1914,78.206.186.18,27951,2795,HSBC,5,Food,343.0,India,0
1914,31.48.160.2,27951,2795,HSBC,6,Entertainment,27.0,United Kingdom,0
1914,80.159.30.220,27951,2795,HSBC,7,Subscription,8865.46,USA,1
1915,160.225.107.130,20119,2012,Lloyds,1,Restaurant,25.0,USA,0
1915,109.56.27.164,20119,2012,Lloyds,2,Subscription,26.0,United Kingdom,0
1915,112.62.143.53,20119,2012,Lloyds,3,Fashion,26.0,India,0
1915,216.66.125.192,20119,2012,Lloyds,4,Products,26.0,United Kingdom,0
1915,135.245.180.104,20119,2012,Lloyds,5,Restaurant,27.0,USA,0
1915,24.67.62.36,20119,2012,Lloyds,6,Services,80.0,United Kingdom,0
1915,61.98.157.42,20119,2012,Lloyds,7,Restaurant,29.0,United Kingdom,0
1915,6.19.221.185,20119,2012,Lloyds,8,Products,19.0,United Kingdom,0
1915,222.28.221.145,20119,2012,Lloyds,9,Children,7.0,United Kingdom,0
1915,178.174.104.119,20119,2012,Lloyds,10,Restaurant,298.0,United Kingdom,0
1915,20.54.120.220,20119,2012,Lloyds,11,Children,214.0,United Kingdom,0
1915,87.136.162.42,20119,2012,Lloyds,12,Subscription,154.0,United Kingdom,0
1915,202.191.231.40,20119,2012,Lloyds,13,Children,24.0,United Kingdom,0
1915,61.109.166.202,20119,2012,Lloyds,14,Food,26.0,China,0
1916,196.138.73.53,20579,2058,Barclays,1,Subscription,31.0,United Kingdom,0
1916,80.7.50.116,20579,2058,Barclays,2,Products,290.0,United Kingdom,0
1916,3.120.142.203,20579,2058,Barclays,3,Services,122.0,United Kingdom,0
1916,55.61.125.173,20579,2058,Barclays,4,Gaming,6.0,United Kingdom,0
1916,112.174.101.180,20579,2058,Barclays,5,Children,148.0,United Kingdom,0
1916,43.83.151.88,20579,2058,Barclays,6,Electronics,19.0,United Kingdom,0
1916,126.161.246.141,20579,2058,Barclays,7,Restaurant,259.0,USA,1
1916,112.178.150.105,20579,2058,Barclays,8,Subscription,27.0,United Kingdom,0
1916,12.117.182.93,20579,2058,Barclays,9,Children,33.0,USA,0
1917,194.237.71.123,30588,3059,RBS,1,Services,327.0,India,0
1917,113.164.158.70,30588,3059,RBS,2,Services,41.0,United Kingdom,0
1917,214.32.183.171,30588,3059,RBS,3,Products,99.0,United Kingdom,0
1917,204.209.68.221,30588,3059,RBS,4,Food,18.0,USA,0
1917,167.221.208.133,30588,3059,RBS,5,Restaurant,75.0,USA,0
1917,71.135.222.184,30588,3059,RBS,6,Children,363.0,India,0
1917,168.118.221.131,30588,3059,RBS,7,Food,69.0,Russia,0
1918,52.229.25.228,26362,2636,Barclays,1,Children,399.0,United Kingdom,0
1918,167.57.44.254,26362,2636,Barclays,2,Entertainment,157.0,United Kingdom,0
1918,120.23.232.8,26362,2636,Barclays,3,Children,197.0,United Kingdom,0
1918,173.180.36.166,26362,2636,Barclays,4,Food,22.0,United Kingdom,0
1918,95.95.247.105,26362,2636,Barclays,5,Children,241.0,United Kingdom,0
1918,186.201.235.206,26362,2636,Barclays,6,Gaming,226.0,United Kingdom,0
1918,101.132.225.165,26362,2636,Barclays,7,Gaming,194.0,India,0
1918,63.77.251.55,26362,2636,Barclays,8,Entertainment,27.0,India,0
1918,221.8.70.112,26362,2636,Barclays,9,Products,15.0,United Kingdom,0
1918,204.12.73.224,26362,2636,Barclays,10,Fashion,353.0,United Kingdom,0
1919,59.175.94.218,52864,5286,HSBC,1,Electronics,22.0,United Kingdom,0
